# cell_number,T2_degC,LON,LAT
5.736000000000000000e+03,2.839547119140625000e+02,-1.553778076171875000e+01,2.806483078002929688e+01
5.737000000000000000e+03,2.839865722656250000e+02,-1.553549194335937500e+01,2.806482315063476562e+01
5.738000000000000000e+03,2.840021057128906250e+02,-1.553320312500000000e+01,2.806478500366210938e+01
5.739000000000000000e+03,2.840243225097656250e+02,-1.553091430664062500e+01,2.806476211547851562e+01
5.740000000000000000e+03,2.840501708984375000e+02,-1.552862548828125000e+01,2.806473541259765625e+01
5.741000000000000000e+03,2.840346984863281250e+02,-1.552636718750000000e+01,2.806470870971679688e+01
5.742000000000000000e+03,2.839584045410156250e+02,-1.552407836914062500e+01,2.806468200683593750e+01
5.743000000000000000e+03,2.838960876464843750e+02,-1.552178955078125000e+01,2.806466674804687500e+01
5.744000000000000000e+03,2.839271240234375000e+02,-1.551950073242187500e+01,2.806463241577148438e+01
5.745000000000000000e+03,2.840401000976562500e+02,-1.551721191406250000e+01,2.806462097167968750e+01
5.746000000000000000e+03,2.842213439941406250e+02,-1.551495361328125000e+01,2.806458663940429688e+01
5.747000000000000000e+03,2.843326110839843750e+02,-1.551266479492187500e+01,2.806455230712890625e+01
5.748000000000000000e+03,2.844380493164062500e+02,-1.551037597656250000e+01,2.806452941894531250e+01
5.749000000000000000e+03,2.844481201171875000e+02,-1.550808715820312500e+01,2.806451797485351562e+01
5.750000000000000000e+03,2.845757751464843750e+02,-1.550579833984375000e+01,2.806448364257812500e+01
5.751000000000000000e+03,2.846949768066406250e+02,-1.550354003906250000e+01,2.806445693969726562e+01
5.752000000000000000e+03,2.847806701660156250e+02,-1.550125122070312500e+01,2.806443023681640625e+01
5.753000000000000000e+03,2.848709411621093750e+02,-1.549896240234375000e+01,2.806440734863281250e+01
5.754000000000000000e+03,2.849339904785156250e+02,-1.549667358398437500e+01,2.806438064575195312e+01
5.755000000000000000e+03,2.849692993164062500e+02,-1.549438476562500000e+01,2.806436157226562500e+01
5.756000000000000000e+03,2.849887695312500000e+02,-1.549209594726562500e+01,2.806432723999023438e+01
5.757000000000000000e+03,2.850035400390625000e+02,-1.548983764648437500e+01,2.806430053710937500e+01
5.758000000000000000e+03,2.850570983886718750e+02,-1.548754882812500000e+01,2.806428527832031250e+01
5.759000000000000000e+03,2.851868591308593750e+02,-1.548526000976562500e+01,2.806425857543945312e+01
5.760000000000000000e+03,2.853363342285156250e+02,-1.548297119140625000e+01,2.806423187255859375e+01
5.761000000000000000e+03,2.854753417968750000e+02,-1.548068237304687500e+01,2.806420135498046875e+01
5.762000000000000000e+03,2.856040649414062500e+02,-1.547842407226562500e+01,2.806417083740234375e+01
5.763000000000000000e+03,2.857096252441406250e+02,-1.547613525390625000e+01,2.806415557861328125e+01
5.764000000000000000e+03,2.858425292968750000e+02,-1.547384643554687500e+01,2.806413650512695312e+01
5.765000000000000000e+03,2.859289855957031250e+02,-1.547155761718750000e+01,2.806410598754882812e+01
5.766000000000000000e+03,2.859849243164062500e+02,-1.546926879882812500e+01,2.806406784057617188e+01
5.767000000000000000e+03,2.860210571289062500e+02,-1.546701049804687500e+01,2.806405258178710938e+01
5.768000000000000000e+03,2.860316467285156250e+02,-1.546472167968750000e+01,2.806403350830078125e+01
5.769000000000000000e+03,2.860351562500000000e+02,-1.546243286132812500e+01,2.806399154663085938e+01
5.770000000000000000e+03,2.859583129882812500e+02,-1.546014404296875000e+01,2.806396484375000000e+01
5.771000000000000000e+03,2.858471374511718750e+02,-1.545785522460937500e+01,2.806394958496093750e+01
5.772000000000000000e+03,2.857722167968750000e+02,-1.545559692382812500e+01,2.806391525268554688e+01
5.773000000000000000e+03,2.858175964355468750e+02,-1.545330810546875000e+01,2.806388854980468750e+01
5.774000000000000000e+03,2.860028686523437500e+02,-1.545101928710937500e+01,2.806384658813476562e+01
5.775000000000000000e+03,2.862652587890625000e+02,-1.544873046875000000e+01,2.806384277343750000e+01
5.776000000000000000e+03,2.864622802734375000e+02,-1.544644165039062500e+01,2.806381225585937500e+01
5.777000000000000000e+03,2.866184387207031250e+02,-1.544415283203125000e+01,2.806379318237304688e+01
5.778000000000000000e+03,2.867442321777343750e+02,-1.544189453125000000e+01,2.806375122070312500e+01
5.779000000000000000e+03,2.869130859375000000e+02,-1.543960571289062500e+01,2.806374740600585938e+01
5.780000000000000000e+03,2.870480041503906250e+02,-1.543731689453125000e+01,2.806369781494140625e+01
5.781000000000000000e+03,2.871228942871093750e+02,-1.543502807617187500e+01,2.806367874145507812e+01
5.782000000000000000e+03,2.871033630371093750e+02,-1.543273925781250000e+01,2.806365585327148438e+01
5.783000000000000000e+03,2.871868286132812500e+02,-1.543048095703125000e+01,2.806362915039062500e+01
5.784000000000000000e+03,2.873397521972656250e+02,-1.542819213867187500e+01,2.806360244750976562e+01
5.785000000000000000e+03,2.875591125488281250e+02,-1.542590332031250000e+01,2.806357574462890625e+01
5.786000000000000000e+03,2.877918701171875000e+02,-1.542361450195312500e+01,2.806354141235351562e+01
5.787000000000000000e+03,2.880037841796875000e+02,-1.542132568359375000e+01,2.806352615356445312e+01
5.788000000000000000e+03,2.881773681640625000e+02,-1.541906738281250000e+01,2.806350708007812500e+01
5.789000000000000000e+03,2.883252258300781250e+02,-1.541677856445312500e+01,2.806347274780273438e+01
5.790000000000000000e+03,2.884663391113281250e+02,-1.541448974609375000e+01,2.806343841552734375e+01
5.791000000000000000e+03,2.885630493164062500e+02,-1.541220092773437500e+01,2.806341171264648438e+01
5.792000000000000000e+03,2.885828552246093750e+02,-1.540991210937500000e+01,2.806338882446289062e+01
5.793000000000000000e+03,2.894105834960937500e+02,-1.540765380859375000e+01,2.806335449218750000e+01
5.794000000000000000e+03,2.895591735839843750e+02,-1.540536499023437500e+01,2.806333541870117188e+01
5.795000000000000000e+03,2.896408691406250000e+02,-1.540307617187500000e+01,2.806330108642578125e+01
5.796000000000000000e+03,2.896853027343750000e+02,-1.540078735351562500e+01,2.806327438354492188e+01
5.797000000000000000e+03,2.896698608398437500e+02,-1.539849853515625000e+01,2.806324768066406250e+01
5.798000000000000000e+03,2.896762695312500000e+02,-1.539624023437500000e+01,2.806322097778320312e+01
5.799000000000000000e+03,2.897024536132812500e+02,-1.539395141601562500e+01,2.806319808959960938e+01
5.800000000000000000e+03,2.897321777343750000e+02,-1.539166259765625000e+01,2.806317901611328125e+01
5.801000000000000000e+03,2.794958801269531250e+02,-1.561764526367187500e+01,2.806768798828125000e+01
5.802000000000000000e+03,2.796613159179687500e+02,-1.561535644531250000e+01,2.806767272949218750e+01
5.803000000000000000e+03,2.798361206054687500e+02,-1.561309814453125000e+01,2.806764602661132812e+01
5.804000000000000000e+03,2.800236511230468750e+02,-1.561080932617187500e+01,2.806762695312500000e+01
5.805000000000000000e+03,2.801428833007812500e+02,-1.560852050781250000e+01,2.806760406494140625e+01
5.806000000000000000e+03,2.810932922363281250e+02,-1.560623168945312500e+01,2.806756973266601562e+01
5.807000000000000000e+03,2.812064208984375000e+02,-1.560394287109375000e+01,2.806754302978515625e+01
5.808000000000000000e+03,2.812862854003906250e+02,-1.560168457031250000e+01,2.806752395629882812e+01
5.809000000000000000e+03,2.812858581542968750e+02,-1.559939575195312500e+01,2.806750869750976562e+01
5.810000000000000000e+03,2.813036499023437500e+02,-1.559710693359375000e+01,2.806747436523437500e+01
5.811000000000000000e+03,2.813970031738281250e+02,-1.559481811523437500e+01,2.806745529174804688e+01
5.812000000000000000e+03,2.816385803222656250e+02,-1.559252929687500000e+01,2.806743240356445312e+01
5.813000000000000000e+03,2.819093627929687500e+02,-1.559024047851562500e+01,2.806741333007812500e+01
5.814000000000000000e+03,2.819959106445312500e+02,-1.558798217773437500e+01,2.806738662719726562e+01
5.815000000000000000e+03,2.820786743164062500e+02,-1.558569335937500000e+01,2.806735992431640625e+01
5.816000000000000000e+03,2.822454833984375000e+02,-1.558340454101562500e+01,2.806735229492187500e+01
5.817000000000000000e+03,2.822731018066406250e+02,-1.558111572265625000e+01,2.806731033325195312e+01
5.818000000000000000e+03,2.822978515625000000e+02,-1.557882690429687500e+01,2.806728363037109375e+01
5.819000000000000000e+03,2.823094787597656250e+02,-1.557656860351562500e+01,2.806726455688476562e+01
5.820000000000000000e+03,2.823017883300781250e+02,-1.557427978515625000e+01,2.806723403930664062e+01
5.821000000000000000e+03,2.822872314453125000e+02,-1.557199096679687500e+01,2.806722259521484375e+01
5.822000000000000000e+03,2.821884155273437500e+02,-1.556970214843750000e+01,2.806719589233398438e+01
5.823000000000000000e+03,2.820110168457031250e+02,-1.556741333007812500e+01,2.806716156005859375e+01
5.824000000000000000e+03,2.817887268066406250e+02,-1.556512451171875000e+01,2.806714630126953125e+01
5.825000000000000000e+03,2.816736450195312500e+02,-1.556286621093750000e+01,2.806712722778320312e+01
5.826000000000000000e+03,2.818068237304687500e+02,-1.556057739257812500e+01,2.806709289550781250e+01
5.827000000000000000e+03,2.820278625488281250e+02,-1.555828857421875000e+01,2.806707000732421875e+01
5.828000000000000000e+03,2.822770385742187500e+02,-1.555599975585937500e+01,2.806704330444335938e+01
5.829000000000000000e+03,2.825054931640625000e+02,-1.555371093750000000e+01,2.806703186035156250e+01
5.830000000000000000e+03,2.827304382324218750e+02,-1.555145263671875000e+01,2.806699752807617188e+01
5.831000000000000000e+03,2.829520263671875000e+02,-1.554916381835937500e+01,2.806698226928710938e+01
5.832000000000000000e+03,2.831734008789062500e+02,-1.554687500000000000e+01,2.806694030761718750e+01
5.833000000000000000e+03,2.834062500000000000e+02,-1.554458618164062500e+01,2.806692123413085938e+01
5.834000000000000000e+03,2.836376647949218750e+02,-1.554229736328125000e+01,2.806690216064453125e+01
5.835000000000000000e+03,2.840679931640625000e+02,-1.554003906250000000e+01,2.806687927246093750e+01
5.836000000000000000e+03,2.842832946777343750e+02,-1.553775024414062500e+01,2.806684494018554688e+01
5.837000000000000000e+03,2.843790893554687500e+02,-1.553546142578125000e+01,2.806681823730468750e+01
5.838000000000000000e+03,2.840157775878906250e+02,-1.553317260742187500e+01,2.806679153442382812e+01
5.839000000000000000e+03,2.840739135742187500e+02,-1.553088378906250000e+01,2.806677246093750000e+01
5.840000000000000000e+03,2.841719665527343750e+02,-1.552862548828125000e+01,2.806674957275390625e+01
5.841000000000000000e+03,2.842258911132812500e+02,-1.552633666992187500e+01,2.806673049926757812e+01
5.842000000000000000e+03,2.842897949218750000e+02,-1.552404785156250000e+01,2.806671142578125000e+01
5.843000000000000000e+03,2.841948852539062500e+02,-1.552175903320312500e+01,2.806668090820312500e+01
5.844000000000000000e+03,2.841629333496093750e+02,-1.551947021484375000e+01,2.806664657592773438e+01
5.845000000000000000e+03,2.841939697265625000e+02,-1.551718139648437500e+01,2.806663513183593750e+01
5.846000000000000000e+03,2.842149047851562500e+02,-1.551492309570312500e+01,2.806659317016601562e+01
5.847000000000000000e+03,2.842768554687500000e+02,-1.551263427734375000e+01,2.806656646728515625e+01
5.848000000000000000e+03,2.844234619140625000e+02,-1.551034545898437500e+01,2.806653976440429688e+01
5.849000000000000000e+03,2.845190429687500000e+02,-1.550805664062500000e+01,2.806652450561523438e+01
5.850000000000000000e+03,2.847013854980468750e+02,-1.550576782226562500e+01,2.806649017333984375e+01
5.851000000000000000e+03,2.848547973632812500e+02,-1.550350952148437500e+01,2.806647872924804688e+01
5.852000000000000000e+03,2.849560852050781250e+02,-1.550122070312500000e+01,2.806644439697265625e+01
5.853000000000000000e+03,2.850606689453125000e+02,-1.549893188476562500e+01,2.806641769409179688e+01
5.854000000000000000e+03,2.851312561035156250e+02,-1.549664306640625000e+01,2.806639480590820312e+01
5.855000000000000000e+03,2.851833190917968750e+02,-1.549435424804687500e+01,2.806636810302734375e+01
5.856000000000000000e+03,2.852272644042968750e+02,-1.549209594726562500e+01,2.806634140014648438e+01
5.857000000000000000e+03,2.852692260742187500e+02,-1.548980712890625000e+01,2.806631469726562500e+01
5.858000000000000000e+03,2.853420410156250000e+02,-1.548751831054687500e+01,2.806629180908203125e+01
5.859000000000000000e+03,2.854548034667968750e+02,-1.548522949218750000e+01,2.806627273559570312e+01
5.860000000000000000e+03,2.855709838867187500e+02,-1.548294067382812500e+01,2.806623840332031250e+01
5.861000000000000000e+03,2.856838378906250000e+02,-1.548065185546875000e+01,2.806621932983398438e+01
5.862000000000000000e+03,2.857761535644531250e+02,-1.547839355468750000e+01,2.806619262695312500e+01
5.863000000000000000e+03,2.858375244140625000e+02,-1.547610473632812500e+01,2.806616210937500000e+01
5.864000000000000000e+03,2.859213562011718750e+02,-1.547381591796875000e+01,2.806614303588867188e+01
5.865000000000000000e+03,2.859704895019531250e+02,-1.547152709960937500e+01,2.806611633300781250e+01
5.866000000000000000e+03,2.860109863281250000e+02,-1.546923828125000000e+01,2.806608963012695312e+01
5.867000000000000000e+03,2.860506896972656250e+02,-1.546697998046875000e+01,2.806606674194335938e+01
5.868000000000000000e+03,2.860697937011718750e+02,-1.546469116210937500e+01,2.806603240966796875e+01
5.869000000000000000e+03,2.860862426757812500e+02,-1.546240234375000000e+01,2.806601333618164062e+01
5.870000000000000000e+03,2.860160217285156250e+02,-1.546011352539062500e+01,2.806597137451171875e+01
5.871000000000000000e+03,2.859132690429687500e+02,-1.545782470703125000e+01,2.806596374511718750e+01
5.872000000000000000e+03,2.858462829589843750e+02,-1.545556640625000000e+01,2.806592941284179688e+01
5.873000000000000000e+03,2.858916625976562500e+02,-1.545327758789062500e+01,2.806590270996093750e+01
5.874000000000000000e+03,2.860679016113281250e+02,-1.545098876953125000e+01,2.806587600708007812e+01
5.875000000000000000e+03,2.863087463378906250e+02,-1.544869995117187500e+01,2.806584930419921875e+01
5.876000000000000000e+03,2.864901123046875000e+02,-1.544641113281250000e+01,2.806583023071289062e+01
5.877000000000000000e+03,2.866291809082031250e+02,-1.544415283203125000e+01,2.806579971313476562e+01
5.878000000000000000e+03,2.867453308105468750e+02,-1.544186401367187500e+01,2.806577301025390625e+01
5.879000000000000000e+03,2.869064636230468750e+02,-1.543957519531250000e+01,2.806574630737304688e+01
5.880000000000000000e+03,2.870372924804687500e+02,-1.543728637695312500e+01,2.806571197509765625e+01
5.881000000000000000e+03,2.871213989257812500e+02,-1.543499755859375000e+01,2.806570434570312500e+01
5.882000000000000000e+03,2.871243286132812500e+02,-1.543270874023437500e+01,2.806566619873046875e+01
5.883000000000000000e+03,2.872305908203125000e+02,-1.543045043945312500e+01,2.806563568115234375e+01
5.884000000000000000e+03,2.873869628906250000e+02,-1.542816162109375000e+01,2.806560897827148438e+01
5.885000000000000000e+03,2.875940246582031250e+02,-1.542587280273437500e+01,2.806558990478515625e+01
5.886000000000000000e+03,2.878039245605468750e+02,-1.542358398437500000e+01,2.806556320190429688e+01
5.887000000000000000e+03,2.880011291503906250e+02,-1.542129516601562500e+01,2.806553649902343750e+01
5.888000000000000000e+03,2.881599731445312500e+02,-1.541903686523437500e+01,2.806550216674804688e+01
5.889000000000000000e+03,2.883120117187500000e+02,-1.541674804687500000e+01,2.806547546386718750e+01
5.890000000000000000e+03,2.884817504882812500e+02,-1.541445922851562500e+01,2.806545257568359375e+01
5.891000000000000000e+03,2.886140441894531250e+02,-1.541217041015625000e+01,2.806542587280273438e+01
5.892000000000000000e+03,2.886744689941406250e+02,-1.540988159179687500e+01,2.806539916992187500e+01
5.893000000000000000e+03,2.895317077636718750e+02,-1.540762329101562500e+01,2.806537246704101562e+01
5.894000000000000000e+03,2.896208496093750000e+02,-1.540533447265625000e+01,2.806534957885742188e+01
5.895000000000000000e+03,2.896378173828125000e+02,-1.540304565429687500e+01,2.806531143188476562e+01
5.896000000000000000e+03,2.896476745605468750e+02,-1.540075683593750000e+01,2.806530380249023438e+01
